"Relative Intensity (%) Run #1","Angle (rad) Run #1","Relative Intensity (%) Run #2","Angle (rad) Run #2","Relative Intensity (%) Run #3","Angle (rad) Run #3","Relative Intensity (%) Run #4","Angle (rad) Run #4","Relative Intensity (%) Run #5","Angle (rad) Run #5","Relative Intensity (%) Run #6","Angle (rad) Run #6"
12.98,5.229,-0.84,4.024,5.07,4.827,5.51,4.824,20.16,5.627,2.00,4.084
13.31,5.253,-0.70,4.045,5.49,4.863,5.84,4.840,21.20,5.666,2.03,4.100
13.65,5.267,-0.63,4.059,5.74,4.890,6.11,4.884,21.84,5.700,2.25,4.123
14.10,5.281,-0.47,4.076,6.24,4.920,6.51,4.918,23.20,5.741,2.35,4.169
14.32,5.294,-0.40,4.100,6.44,4.951,6.75,4.951,23.85,5.784,2.54,4.186
14.82,5.320,-0.20,4.120,6.97,4.968,7.00,4.984,24.42,5.814,2.63,4.196
15.17,5.350,-0.15,4.133,7.25,4.998,7.51,5.009,25.54,5.839,2.68,4.202
15.81,5.377,-0.05,4.144,7.97,5.049,7.83,5.053,26.03,5.859,2.73,4.207
16.23,5.405,-0.02,4.148,8.36,5.110,8.44,5.102,27.14,5.889,2.80,4.222
17.05,5.440,0.08,4.163,8.76,5.137,8.75,5.129,27.82,5.927,2.79,4.243
17.51,5.476,0.13,4.181,9.33,5.146,9.31,5.144,29.47,5.975,2.88,4.255
18.35,5.507,0.27,4.208,9.63,5.163,9.53,5.163,30.35,6.021,3.06,4.279
18.76,5.535,0.43,4.249,10.17,5.199,10.05,5.195,32.00,6.051,3.17,4.301
19.16,5.553,0.75,4.296,10.53,5.246,10.35,5.234,32.67,6.081,3.42,4.335
19.93,5.579,0.88,4.320,11.52,5.314,11.14,5.279,33.25,6.096,3.56,4.359
20.30,5.601,1.09,4.340,12.02,5.355,11.58,5.323,34.13,6.106,3.75,4.376
21.01,5.630,1.25,4.364,12.77,5.375,12.23,5.341,34.61,6.139,3.88,4.395
21.45,5.656,1.36,4.384,13.23,5.407,12.49,5.349,35.81,6.173,4.22,4.427
22.23,5.680,1.63,4.427,14.14,5.441,12.73,5.363,36.62,6.230,4.24,4.455
22.54,5.691,1.78,4.464,14.71,5.484,13.32,5.378,38.06,6.263,4.48,4.456
23.15,5.708,2.09,4.497,15.20,5.513,13.70,5.415,38.65,6.282,4.56,4.474
23.57,5.729,2.25,4.521,15.91,5.524,14.54,5.457,39.57,6.305,4.70,4.483
23.89,5.743,2.58,4.540,16.23,5.542,14.98,5.487,40.18,6.337,4.76,4.496
24.36,5.754,2.67,4.560,16.94,5.567,15.70,5.504,40.81,6.362,4.86,4.510
24.63,5.770,2.85,4.573,17.32,5.592,16.00,5.528,42.14,6.395,5.15,4.538
25.24,5.793,2.93,4.587,18.14,5.623,16.84,5.562,42.98,6.445,5.28,4.557
25.62,5.820,3.13,4.598,18.51,5.642,17.24,5.597,44.91,6.491,5.52,4.585
26.64,5.847,3.27,4.618,19.27,5.667,18.07,5.631,45.88,6.538,5.69,4.620
27.01,5.872,3.53,4.650,19.71,5.697,18.49,5.658,47.62,6.577,6.06,4.639
27.41,5.887,3.74,4.676,20.69,5.732,18.93,5.686,48.55,6.619,6.24,4.676
28.24,5.912,4.22,4.720,21.21,5.771,19.78,5.724,50.63,6.677,6.59,4.709
28.75,5.938,4.45,4.763,21.72,5.793,20.28,5.759,51.67,6.728,6.81,4.758
29.75,5.964,4.80,4.774,22.48,5.809,21.28,5.798,53.48,6.765,7.23,4.794
30.23,5.982,4.95,4.791,22.83,5.826,21.72,5.821,54.29,6.797,7.48,4.821
30.89,5.996,5.06,4.805,23.55,5.843,22.54,5.845,55.03,6.838,7.87,4.847
31.21,6.004,5.39,4.821,23.86,5.862,22.91,5.873,56.56,6.871,8.04,4.873
31.98,6.022,5.52,4.855,24.50,5.879,23.66,5.889,57.49,6.932,8.37,4.899
32.38,6.048,5.90,4.882,24.86,5.898,24.03,5.903,59.25,6.990,8.48,4.909
32.95,6.087,6.04,4.901,25.74,5.922,24.30,5.912,60.11,7.034,8.63,4.913
34.64,6.143,6.30,4.909,26.31,5.950,24.73,5.920,61.09,7.050,8.81,4.920
35.52,6.186,6.36,4.929,27.07,5.985,24.93,5.936,61.50,7.062,8.90,4.931
36.90,6.213,6.78,4.948,28.64,6.026,25.64,5.958,62.38,7.081,9.12,4.945
37.50,6.228,6.95,4.961,29.37,6.057,26.11,5.996,62.67,7.106,9.25,4.967
38.34,6.242,7.38,4.994,30.43,6.074,27.31,6.037,63.06,7.136,9.62,4.983
38.74,6.264,7.73,5.041,30.87,6.085,27.91,6.066,63.78,7.171,9.79,5.003
39.82,6.289,8.35,5.080,31.64,6.099,28.47,6.081,64.11,7.202,10.29,5.044
40.29,6.319,8.60,5.097,32.17,6.121,29.33,6.087,64.64,7.240,10.71,5.107
40.84,6.346,9.01,5.113,32.77,6.159,29.56,6.095,64.90,7.278,11.57,5.148
42.05,6.377,9.29,5.135,34.26,6.214,30.12,6.112,65.10,7.307,11.92,5.177
42.76,6.404,9.65,5.176,35.05,6.255,30.58,6.132,65.21,7.318,12.33,5.187
43.76,6.423,10.56,5.239,36.44,6.285,31.58,6.164,65.14,7.345,12.52,5.201
44.38,6.453,11.18,5.306,37.14,6.304,32.24,6.203,65.17,7.376,12.74,5.224
45.52,6.481,12.42,5.364,38.40,6.330,33.76,6.252,65.24,7.409,13.25,5.250
46.06,6.506,13.06,5.411,38.97,6.355,34.50,6.285,65.29,7.441,13.59,5.297
47.08,6.528,14.34,5.457,40.06,6.376,35.21,6.296,65.40,7.468,14.50,5.350
47.53,6.552,14.92,5.490,40.59,6.396,36.07,6.307,65.45,7.480,14.95,5.385
48.67,6.578,15.79,5.513,41.10,6.418,36.45,6.318,65.38,7.512,15.61,5.399
49.06,6.596,16.19,5.531,42.36,6.454,37.08,6.326,65.37,7.548,15.94,5.424
49.51,6.616,16.93,5.546,43.20,6.497,37.39,6.344,65.12,7.576,16.76,5.470
50.47,6.637,17.19,5.567,44.91,6.542,38.59,6.377,64.85,7.603,17.26,5.504
50.91,6.657,17.55,5.589,45.55,6.563,39.22,6.428,64.73,7.622,18.11,5.529
51.77,6.684,18.36,5.617,46.62,6.578,40.45,6.462,64.53,7.631,18.45,5.550
52.36,6.745,18.74,5.642,47.08,6.589,41.06,6.494,64.34,7.631,18.80,5.573
54.40,6.833,19.54,5.663,47.78,6.597,41.58,6.509,64.18,7.640,19.57,5.600
55.46,6.894,19.93,5.693,48.30,6.624,42.59,6.528,64.01,7.662,19.92,5.614
57.11,6.923,20.91,5.726,49.37,6.652,43.11,6.541,63.69,7.695,20.67,5.642
57.77,6.946,21.43,5.765,49.94,6.677,44.07,6.572,63.29,7.733,21.18,5.680
58.86,6.965,22.61,5.796,51.17,6.715,44.59,6.593,62.32,7.783,22.21,5.727
59.14,6.982,23.15,5.820,51.66,6.728,45.34,6.605,61.88,7.829,22.80,5.768
59.43,7.021,23.57,5.837,52.10,6.732,45.77,6.626,61.28,7.859,23.93,5.807
60.57,7.084,24.41,5.858,52.77,6.745,46.60,6.643,60.63,7.876,24.54,5.839
61.23,7.127,24.82,5.884,53.17,6.762,47.08,6.665,60.23,7.882,25.14,5.864
62.01,7.160,25.82,5.914,53.90,6.784,47.94,6.692,59.70,7.884,26.59,5.908
62.49,7.191,26.34,5.944,54.37,6.814,48.40,6.726,59.39,7.893,27.41,5.956
63.18,7.219,27.54,5.971,55.52,6.861,48.89,6.754,58.87,7.912,28.97,5.997
63.43,7.238,28.35,6.008,56.50,6.929,49.77,6.778,58.35,7.955,29.62,6.026
63.68,7.274,29.64,6.040,58.19,6.981,50.20,6.806,57.48,8.009,30.83,6.054
63.93,7.310,30.36,6.057,58.90,7.026,51.21,6.842,55.83,8.061,31.41,6.070
64.08,7.350,31.12,6.098,59.52,7.050,51.85,6.891,55.05,8.115,32.31,6.084
64.20,7.384,33.10,6.158,60.16,7.064,53.13,6.935,53.35,8.148,32.79,6.095
64.20,7.419,34.48,6.249,60.47,7.083,53.65,6.957,52.72,8.167,33.26,6.112
64.37,7.457,36.73,6.288,61.18,7.103,54.51,6.971,51.42,8.182,34.54,6.156
64.29,7.491,37.47,6.302,61.32,7.122,54.96,6.992,50.88,8.204,35.32,6.206
64.09,7.518,38.68,6.316,62.47,7.175,55.99,7.015,49.77,8.228,37.05,6.267
63.84,7.546,39.09,6.335,62.62,7.227,56.62,7.042,49.14,8.253,37.71,6.300
63.78,7.579,40.01,6.354,62.72,7.260,57.28,7.080,48.11,8.269,38.87,6.318
63.55,7.596,40.53,6.381,63.07,7.289,58.56,7.113,47.40,8.300,39.24,6.332
63.51,7.618,41.12,6.403,63.28,7.314,59.10,7.138,46.53,8.357,39.94,6.348
63.41,7.636,42.27,6.426,63.71,7.328,59.98,7.169,44.68,8.386,40.35,6.363
62.92,7.653,42.98,6.456,63.72,7.343,60.24,7.191,44.01,8.396,40.80,6.381
62.60,7.675,44.46,6.495,63.73,7.386,60.69,7.226,43.07,8.413,41.97,6.414
62.27,7.698,45.16,6.530,63.79,7.428,60.85,7.254,42.46,8.441,42.61,6.443
62.11,7.719,46.04,6.546,63.75,7.458,61.14,7.278,41.21,8.462,43.79,6.469
61.76,7.741,46.31,6.553,63.59,7.479,61.26,7.303,40.64,8.476,44.68,6.509
61.48,7.766,47.11,6.569,63.55,7.493,61.36,7.318,39.68,8.498,46.54,6.553
60.79,7.786,47.43,6.588,63.36,7.502,61.70,7.326,38.98,8.526,47.50,6.585
60.40,7.813,48.38,6.611,63.23,7.523,61.81,7.337,38.08,8.569,49.11,6.607
60.00,7.843,48.98,6.649,62.86,7.552,62.23,7.359,36.34,8.608,49.97,6.622
59.27,7.879,49.58,6.677,62.71,7.595,62.44,7.386,35.60,8.624,51.76,6.679
58.75,7.912,50.84,6.696,62.51,7.620,62.61,7.403,34.29,8.652,52.56,6.728
57.88,7.948,51.18,6.714,62.16,7.636,62.70,7.425,33.68,8.680,53.19,6.753
57.49,7.972,51.99,6.736,62.14,7.656,62.72,7.450,32.33,8.705,54.25,6.776
56.60,7.991,52.62,6.767,61.81,7.676,62.51,7.469,31.74,8.721,54.78,6.803
55.99,8.031,53.88,6.811,61.64,7.692,62.52,7.488,30.78,8.734,56.09,6.838
55.34,8.085,54.62,6.858,61.15,7.714,62.38,7.513,30.36,8.749,56.77,6.883
53.76,8.127,55.94,6.899,61.05,7.731,62.22,7.545,29.87,8.784,58.28,6.932
53.00,8.154,56.45,6.916,60.73,7.750,61.89,7.576,28.64,8.801,59.05,6.981
51.87,8.170,57.33,6.935,60.02,7.772,61.76,7.592,28.21,8.818,60.16,7.010
51.38,8.181,57.94,6.971,59.82,7.796,61.85,7.609,27.31,8.837,60.70,7.037
50.66,8.187,58.46,7.004,59.49,7.818,61.52,7.639,26.83,8.861,61.16,7.056
50.21,8.206,59.25,7.028,59.25,7.837,61.39,7.653,25.76,8.883,62.04,7.072
49.26,8.242,59.63,7.051,58.50,7.862,61.10,7.680,25.12,8.919,62.30,7.087
48.70,8.277,60.37,7.070,58.15,7.887,60.94,7.716,24.35,8.966,62.92,7.106
47.40,8.314,60.66,7.089,56.91,7.912,60.38,7.749,22.83,8.994,63.25,7.135
46.71,8.349,61.22,7.114,56.30,7.936,60.11,7.769,22.08,9.031,64.08,7.163
45.14,8.388,61.47,7.139,56.01,7.967,59.86,7.791,20.72,9.065,64.46,7.196
44.46,8.419,61.84,7.171,55.19,7.997,59.21,7.815,20.01,9.096,64.88,7.240
43.95,8.445,62.42,7.205,54.85,8.014,58.86,7.846,18.62,9.133,65.22,7.268
42.64,8.454,62.69,7.232,53.76,8.031,58.15,7.892,18.02,9.158,65.40,7.292
42.08,8.471,63.22,7.251,53.19,8.074,57.48,7.915,16.78,9.183,65.64,7.315
41.27,8.484,63.39,7.273,51.41,8.123,56.68,7.945,16.28,9.206,65.78,7.331
40.71,8.493,63.45,7.293,50.52,8.168,56.03,7.969,15.13,9.254,65.83,7.351
40.07,8.515,63.35,7.320,49.10,8.196,55.22,7.995,14.56,9.290,65.90,7.373
39.61,8.542,63.47,7.361,48.40,8.215,54.82,8.014,14.20,9.294,65.88,7.416
38.66,8.564,63.65,7.405,47.31,8.244,54.47,8.030,13.53,9.304,65.46,7.475
38.02,8.589,63.65,7.430,46.67,8.259,53.39,8.058,13.28,9.315,65.16,7.537
37.27,8.611,63.81,7.447,46.06,8.277,52.61,8.113,12.81,9.324,64.75,7.584
36.04,8.632,63.83,7.468,45.02,8.292,50.99,8.163,12.57,9.343,64.31,7.622
35.36,8.658,63.57,7.493,44.56,8.308,50.10,8.192,11.92,9.367,64.05,7.631
34.11,8.679,63.44,7.527,43.66,8.328,48.75,8.211,11.56,9.390,63.63,7.650
33.58,8.688,63.33,7.579,43.03,8.361,47.99,8.247,11.06,9.403,63.42,7.681
32.42,8.702,62.93,7.614,41.44,8.396,46.68,8.267,10.78,9.420,62.80,7.713
31.98,8.732,62.78,7.636,40.42,8.427,46.24,8.281,10.35,9.429,62.41,7.746
31.54,8.745,62.21,7.656,38.89,8.460,45.53,8.295,10.19,9.436,61.53,7.794
30.81,8.754,61.98,7.678,38.28,8.476,44.96,8.316,10.04,9.440,60.91,7.840
30.47,8.774,61.54,7.698,37.86,8.492,44.41,8.347,9.83,9.451,60.37,7.882
29.49,8.800,61.24,7.720,37.12,8.503,42.56,8.396,9.61,9.473,59.11,7.909
28.95,8.823,61.23,7.744,36.79,8.512,41.41,8.435,9.10,9.502,58.52,7.925
27.88,8.842,60.52,7.763,36.01,8.523,39.50,8.468,8.71,9.546,57.47,7.956
27.26,8.867,60.13,7.785,35.54,8.540,38.74,8.485,7.97,9.579,56.83,7.991
26.19,8.892,59.62,7.813,34.44,8.572,37.60,8.503,7.55,9.602,55.59,8.022
25.73,8.905,59.42,7.837,33.71,8.605,36.94,8.533,6.95,9.626,54.93,8.050
25.32,8.913,58.82,7.859,32.39,8.636,35.43,8.567,6.72,9.640,53.36,8.093
24.56,8.935,58.58,7.873,31.73,8.649,34.32,8.617,6.13,9.668,52.34,8.171
24.13,8.954,58.21,7.887,31.18,8.666,33.17,8.668,5.73,9.708,51.28,8.220
23.34,8.972,57.50,7.909,29.97,8.698,31.45,8.696,4.90,9.756,49.47,8.233
22.95,8.982,57.29,7.947,29.34,8.724,30.65,8.715,4.43,9.803,48.76,8.259
22.20,9.004,56.26,7.978,28.07,8.748,29.47,8.732,3.70,9.841,47.32,8.289
21.80,9.023,55.69,8.000,27.51,8.776,28.95,8.756,3.35,9.874,46.52,8.333
20.83,9.053,54.59,8.024,26.29,8.801,27.51,8.793,3.07,9.898,44.75,8.374
20.30,9.074,54.11,8.057,25.77,8.815,26.77,8.828,2.60,9.915,43.90,8.410
19.71,9.098,53.13,8.096,25.06,8.831,25.73,8.842,2.38,9.924,42.40,8.432
18.84,9.118,52.50,8.129,24.52,8.844,25.24,8.864,2.09,9.935,41.74,8.462
18.37,9.136,51.32,8.154,24.05,8.869,24.75,8.886,1.95,9.954,40.36,8.485
17.55,9.155,50.63,8.185,22.86,8.900,23.48,8.917,1.64,9.981,39.68,8.509
17.21,9.175,49.91,8.211,22.36,8.936,22.78,8.946,1.35,10.026,38.95,8.542
16.17,9.206,48.77,8.236,21.47,8.944,21.59,8.972,0.82,10.072,37.08,8.592
15.74,9.224,48.03,8.267,21.12,8.946,21.13,8.987,0.57,10.114,36.06,8.635
15.09,9.228,46.56,8.300,20.51,8.963,20.45,8.999,0.03,10.161,34.21,8.679
14.86,9.238,45.53,8.355,20.09,8.977,20.03,9.021,-0.27,10.205,33.29,8.715
14.49,9.247,43.66,8.388,19.17,9.004,19.07,9.051,-0.75,10.238,32.02,8.729
14.30,9.257,42.78,8.418,18.50,9.043,18.66,9.073,-0.94,10.265,31.43,8.743
14.09,9.266,41.13,8.454,17.81,9.078,18.22,9.090,-1.16,10.278,30.33,8.763
13.66,9.287,40.07,8.496,16.57,9.106,17.50,9.106,-1.25,10.298,29.81,8.785
13.32,9.299,38.02,8.537,16.02,9.129,17.04,9.134,-1.55,10.330,29.36,8.801
12.72,9.312,36.91,8.581,15.07,9.153,16.03,9.162,-1.62,10.367,28.48,8.815
12.47,9.318,35.89,8.608,14.60,9.170,15.46,9.192,-1.82,10.396,27.96,8.840
11.91,9.337,34.02,8.644,13.84,9.192,14.52,9.216,-1.94,10.421,26.98,8.873
11.55,9.362,33.17,8.687,13.57,9.205,13.94,9.249,-2.01,10.447,26.43,8.881
10.70,9.397,31.40,8.712,13.00,9.219,12.90,9.282,-2.21,10.485,25.42,8.908
10.30,9.429,30.58,8.746,12.67,9.243,12.40,9.304,-2.33,10.521,24.56,8.961
9.38,9.461,28.90,8.779,11.74,9.274,11.52,9.320,-2.50,10.560,23.58,9.010
8.86,9.489,28.14,8.796,11.22,9.301,11.09,9.345,-2.58,10.590,21.65,9.067
8.41,9.524,27.48,8.825,10.79,9.323,10.70,9.371,-2.68,10.634,20.51,9.128
7.66,9.549,26.04,8.858,10.14,9.335,9.94,9.389,-2.75,10.675,18.59,9.173
7.31,9.563,25.20,8.900,9.88,9.351,9.64,9.409,-2.79,10.694,17.84,9.213
6.82,9.572,23.59,8.927,9.46,9.357,8.93,9.434,-2.80,10.714,16.31,9.249
6.60,9.582,22.94,8.952,9.29,9.356,8.52,9.461,-2.88,10.732,15.74,9.282
6.21,9.593,21.80,8.976,9.12,9.359,7.70,9.500,-2.90,10.735,14.62,9.310
6.01,9.604,21.31,8.991,8.92,9.371,7.26,9.539,-2.91,10.751,14.16,9.332
5.62,9.618,20.46,9.009,8.58,9.386,6.31,9.569,-2.89,10.768,13.02,9.364
5.44,9.637,20.03,9.029,8.40,9.395,5.81,9.616,-2.88,10.802,12.54,9.400
5.06,9.656,19.58,9.059,7.98,9.408,4.98,9.649,-2.93,10.835,11.94,9.436
4.87,9.668,18.50,9.076,7.80,9.417,4.64,9.665,-2.95,10.870,10.79,9.477
4.52,9.676,17.95,9.112,7.47,9.437,4.25,9.678,-2.95,10.912,10.19,9.538
4.37,9.682,16.45,9.151,7.26,9.453,4.09,9.684,-2.97,10.944,8.81,9.604
4.15,9.692,15.84,9.181,7.00,9.491,3.95,9.693,-3.01,10.959,8.23,9.645
4.03,9.703,14.77,9.206,5.94,9.565,3.71,9.709,-2.97,10.981,7.22,9.678
3.88,9.715,14.31,9.232,5.32,9.615,3.50,9.736,-3.01,11.008,6.81,9.700
3.64,9.723,13.17,9.266,4.31,9.648,2.95,9.767,-3.02,11.032,6.16,9.722
3.53,9.742,12.55,9.296,3.87,9.662,2.64,9.795,-2.97,11.052,5.90,9.748
3.11,9.770,11.17,9.340,3.42,9.671,2.09,9.825,-2.95,11.079,5.40,9.775
2.83,9.803,10.53,9.384,3.24,9.686,1.78,9.868,-3.02,11.115,5.10,9.802
2.25,9.830,9.99,9.400,2.93,9.701,1.11,9.912,-3.06,11.153,4.58,9.821
2.01,9.860,9.22,9.409,2.77,9.712,0.72,9.964,-3.06,11.187,4.35,9.841
1.40,9.891,8.97,9.419,2.40,9.730,-0.03,10.015,-3.05,11.201,3.87,9.871
1.23,9.910,8.28,9.447,2.20,9.748,-0.38,10.050,-3.07,11.215,3.49,9.909
0.85,9.924,7.89,9.488,1.53,9.794,-0.90,10.080,-3.08,11.230,3.19,9.945
0.72,9.942,6.77,9.547,1.12,9.852,-1.21,10.130,-3.03,11.248,2.61,9.989
0.30,9.965,6.04,9.616,0.66,9.861,-1.73,10.174,-3.08,11.270,2.21,10.052
0.09,9.995,4.63,9.667,0.50,9.871,-1.87,10.183,-3.04,11.292,1.61,10.083
-0.20,10.014,4.05,9.714,0.23,9.880,-2.05,10.191,-3.06,11.325,1.36,10.111
-0.37,10.034,3.01,9.759,0.13,9.893,-2.17,10.204,-3.10,11.343,0.94,10.136
-0.78,10.064,2.64,9.777,0.05,9.902,-2.31,10.213,-3.11,11.368,0.74,10.168
-1.01,10.096,1.99,9.800,-0.08,9.910,-2.40,10.234,-3.09,11.415,0.37,10.198
-1.42,10.122,1.67,9.824,-0.18,9.926,-2.52,10.265,-3.09,11.454,0.20,10.227
-1.60,10.141,1.01,9.863,-0.50,9.942,-2.87,10.306,-3.06,11.481,-0.14,10.254
-1.74,10.158,0.64,9.913,-0.56,9.953,-3.03,10.347,-3.06,11.512,-0.28,10.286
-1.98,10.172,-0.03,9.948,-0.85,9.973,-3.25,10.381,-3.03,11.549,-0.59,10.322
-2.07,10.187,-0.33,9.986,-0.96,9.998,-3.33,10.408,-2.98,11.586,-0.71,10.352
-2.23,10.196,-0.69,10.023,-1.34,10.019,-3.49,10.433,-3.03,11.618,-0.97,10.388
-2.31,10.213,-1.27,10.050,-1.46,10.042,-3.56,10.457,-3.00,11.646,-1.07,10.424
-2.48,10.218,-1.51,10.088,-1.84,10.074,-3.74,10.498,-3.02,11.669,-1.28,10.460
-2.55,10.229,-2.08,10.125,-2.00,10.105,-3.87,10.538,-3.07,11.696,-1.37,10.512
-2.68,10.242,-2.35,10.157,-2.33,10.125,-3.95,10.557,-3.07,11.742,-1.55,10.554
-2.77,10.267,-2.79,10.193,-2.47,10.155,-4.00,10.589,-3.04,11.798,-1.63,10.603
-3.06,10.308,-2.99,10.220,-2.79,10.169,-4.12,10.620,-3.08,11.849,-1.66,10.644
-3.24,10.337,-3.37,10.245,-2.87,10.182,-4.21,10.652,-3.07,11.875,-1.78,10.666
-3.47,10.358,-3.54,10.275,-3.13,10.202,-4.22,10.688,,11.904,-1.81,10.681
-3.60,10.392,-3.81,10.298,-3.20,10.223,-4.32,10.733,,11.918,-1.79,10.703
-3.85,10.413,-3.95,10.326,-3.41,10.235,-4.38,10.752,,,-1.81,10.730
-3.91,10.422,-4.18,10.353,-3.50,10.259,-4.35,10.765,,,-1.86,10.765
-4.00,10.447,-4.27,10.367,-3.66,10.278,-4.39,10.784,,,-1.87,10.799
-4.11,10.479,-4.44,10.383,-3.76,10.306,-4.43,10.818,,,-1.86,10.832
-4.32,10.509,-4.51,10.400,-3.88,10.334,-4.41,10.856,,,-1.88,10.870
-4.36,10.540,-4.67,10.414,-4.09,10.367,-4.41,10.878,,,-1.90,10.908
-4.52,10.571,-4.73,10.425,-4.25,10.407,-4.43,10.897,,,-1.89,10.977
-4.64,10.597,-4.87,10.452,-4.47,10.438,-4.41,10.928,,,-1.94,11.055
-4.63,10.622,-5.01,10.482,-4.54,10.455,-4.40,10.948,,,-1.98,11.080
-4.64,10.631,-5.17,10.512,-4.64,10.480,-4.48,10.966,,,-1.94,11.090
-4.72,10.656,-5.21,10.548,-4.73,10.512,-4.48,10.997,,,-1.95,11.120
-4.78,10.688,-5.34,10.582,-4.86,10.538,-4.45,11.040,,,-2.03,11.179
-4.78,10.716,-5.50,10.628,-4.91,10.576,-4.48,11.073,,,-2.03,11.233
-4.82,10.743,-5.54,10.656,-5.00,10.598,-4.54,11.095,,,-2.03,11.270
-4.85,10.769,-5.62,10.680,-5.02,10.617,-4.55,11.117,,,-2.01,11.296
-4.94,10.802,-5.63,10.708,-5.11,10.636,-4.53,11.148,,,-2.01,11.313
-4.98,10.826,-5.71,10.743,-5.15,10.652,-4.54,11.168,,,-2.01,11.335
-5.01,10.849,-5.72,10.773,-5.20,10.678,-4.52,11.176,,,-1.99,11.365
-5.03,10.870,-5.84,10.798,-5.26,10.727,-4.55,11.192,,,-2.04,11.399
-5.11,10.900,-5.83,10.832,-5.28,10.763,-4.56,11.214,,,-2.04,11.442
-5.09,10.947,-5.81,10.882,-5.31,10.817,-4.59,11.248,,,-2.03,11.472
-5.12,10.986,-5.80,10.912,-5.32,10.856,-4.62,11.310,,,-2.05,11.494
-5.16,11.058,-5.86,10.930,-5.34,10.882,-4.68,11.352,,,-2.04,11.527
-5.17,11.082,-5.88,10.952,-5.32,10.914,-4.63,11.380,,,-2.05,11.564
-5.17,11.106,-5.89,10.980,-5.33,10.941,-4.64,11.401,,,-2.01,11.622
-5.26,11.129,-5.90,11.011,-5.37,10.966,-4.65,11.418,,,-2.05,11.665
-5.28,11.157,-5.91,11.046,-5.37,10.997,-4.66,11.435,,,-2.04,11.701
-5.25,11.186,-5.90,11.087,-5.37,11.024,-4.68,11.451,,,-2.00,11.740
-5.25,11.233,-5.90,11.132,-5.37,11.052,-4.71,11.478,,,-2.03,11.776
-5.24,11.264,-5.92,11.162,-5.34,11.082,-4.70,11.514,,,-2.03,11.820
-5.26,11.305,-5.92,11.184,-5.43,11.115,-4.66,11.558,,,-2.02,11.858
-5.24,11.322,-5.96,11.222,-5.38,11.148,-4.66,11.611,,,-2.01,11.908
-5.26,11.336,-5.95,11.255,-5.40,11.181,-4.64,11.644,,,-2.09,11.930
-5.21,11.351,-5.94,11.292,-5.39,11.215,-4.65,11.669,,,,11.946
-5.22,11.362,-5.98,11.321,-5.36,11.234,,11.690,,,,
-5.22,11.387,-6.01,11.347,-5.40,11.256,,,,,,
-5.25,11.429,-5.98,11.374,-5.42,11.297,,,,,,
-5.28,11.468,-5.98,11.388,-5.45,11.338,,,,,,
-5.25,11.508,-5.98,11.415,-5.46,11.374,,,,,,
-5.30,11.553,-5.97,11.450,-5.49,11.399,,,,,,
-5.24,11.602,-5.95,11.475,-5.49,11.431,,,,,,
-5.26,11.647,-6.04,11.498,-5.48,11.456,,,,,,
-5.29,11.701,-6.05,11.541,-5.48,11.478,,,,,,
,11.757,-6.06,11.585,-5.44,11.503,,,,,,
,,-6.09,11.625,-5.48,11.525,,,,,,
,,-6.11,11.671,-5.50,11.558,,,,,,
,,-6.09,11.707,-5.50,11.585,,,,,,
,,-6.10,11.751,-5.46,11.603,,,,,,
,,,11.789,-5.45,11.624,,,,,,
,,,,-5.44,11.640,,,,,,
,,,,-5.42,11.646,,,,,,
,,,,-5.50,11.665,,,,,,
,,,,-5.50,11.695,,,,,,
,,,,-5.44,11.729,,,,,,
,,,,-5.44,11.767,,,,,,
,,,,-5.49,11.798,,,,,,
,,,,-5.44,11.845,,,,,,
,,,,,11.902,,,,,,
,,,,,11.947,,,,,,
