Relative Intensity (%) Run #1,Angle (rad) Run #1,Relative Intensity (%) Run #2,Angle (rad) Run #2,Relative Intensity (%) Run #3,Angle (rad) Run #3,Relative Intensity (%) Run #4,Angle (rad) Run #4,Relative Intensity (%) Run #5,Angle (rad) Run #5,Relative Intensity (%) Run #6,Angle (rad) Run #6
22.72,5.374,25.36,5.363,45.91,6.107,70.67,6.764,81.46,7.452,61.73,6.591
23.56,5.394,25.88,5.375,46.51,6.123,71.36,6.794,81.29,7.479,63.78,6.624
23.95,5.418,26.06,5.388,47.89,6.154,72.83,6.831,81.24,7.508,64.75,6.668
24.73,5.433,26.3,5.402,48.57,6.187,73.59,6.886,81.28,7.567,65.82,6.725
25.11,5.46,27.05,5.43,49.77,6.214,74.2,6.93,80.66,7.628,67.75,6.75
26.06,5.487,27.55,5.47,50.6,6.258,75.43,6.955,80.13,7.676,68.4,6.773
26.5,5.509,28.53,5.495,51.67,6.305,76.06,6.976,79.39,7.738,70.18,6.814
26.88,5.534,28.99,5.512,53.49,6.332,76.87,6.995,78.68,7.775,71.09,6.86
27.63,5.553,29.81,5.528,54.35,6.36,77.09,7.015,77.7,7.805,72.26,6.923
28.09,5.581,30.18,5.542,55.91,6.393,77.7,7.034,77.14,7.835,74.26,6.976
28.86,5.606,30.79,5.557,56.75,6.431,78.11,7.058,76.75,7.856,75.15,7.015
29.33,5.631,31.15,5.581,58.8,6.495,78.44,7.094,75.79,7.862,76.51,7.054
30.41,5.663,31.58,5.603,60.22,6.578,79.21,7.138,75.43,7.874,77.09,7.08
31.05,5.694,32.77,5.645,63.26,6.641,79.35,7.174,74.87,7.885,77.87,7.105
31.66,5.719,33.6,5.7,64.38,6.681,79.93,7.204,74.6,7.898,78.46,7.147
32.7,5.741,35.27,5.743,65.42,6.717,80.03,7.221,73.95,7.911,79.55,7.193
33.28,5.774,36.1,5.782,67.12,6.751,80.41,7.245,73.81,7.944,79.92,7.23
34.51,5.807,37.64,5.81,67.94,6.792,80.49,7.262,73.31,7.975,80.35,7.265
35.18,5.837,38.45,5.845,69.58,6.844,80.59,7.281,72.05,8,80.73,7.299
36.47,5.861,40.06,5.879,70.76,6.929,80.63,7.293,71.64,8.014,80.93,7.323
37.2,5.894,40.82,5.911,73.35,7.007,80.69,7.309,70.6,8.03,81.17,7.342
38.4,5.922,41.48,5.942,74.26,7.048,80.74,7.334,70.2,8.052,81.37,7.37
38.92,5.933,43.32,5.996,74.92,7.076,81.06,7.356,68.87,8.083,81.6,7.397
39.49,5.955,44.33,6.035,75.96,7.102,81.3,7.381,68.1,8.13,81.73,7.439
40.47,5.972,46.03,6.062,76.34,7.125,81.2,7.416,67.21,8.178,81.67,7.488
41.07,5.999,46.75,6.081,77.06,7.149,80.35,7.441,65.36,8.215,81.43,7.534
42.39,6.024,47.81,6.088,77.34,7.164,80.36,7.461,64.51,8.248,81.13,7.596
43.09,6.052,48.26,6.112,77.9,7.193,80.71,7.499,62.65,8.269,80.38,7.644
44.39,6.073,49.41,6.139,78.17,7.227,80.23,7.519,61.89,8.288,79.99,7.678
44.75,6.079,50.13,6.172,78.35,7.263,80.21,7.548,61.19,8.305,79.64,7.708
45.45,6.095,52.5,6.238,79.16,7.317,79.52,7.585,59.63,8.338,78.9,7.739
45.82,6.11,54,6.313,79.43,7.351,79.28,7.614,58.72,8.388,78.45,7.766
46.67,6.123,55.28,6.366,79.45,7.376,78.92,7.642,56.62,8.421,77.69,7.801
47.15,6.151,58.04,6.42,79.59,7.411,78.56,7.669,55.43,8.467,77.29,7.823
47.75,6.189,59.34,6.475,79.72,7.447,78.18,7.697,53.12,8.496,76.5,7.843
49.62,6.231,61.99,6.538,79.7,7.486,77.19,7.725,52.32,8.525,76.14,7.865
50.67,6.283,63.23,6.58,79.64,7.516,76.97,7.758,50.53,8.547,75.32,7.892
52.84,6.335,65.04,6.597,79.26,7.556,76.05,7.783,49.87,8.566,74.82,7.914
53.73,6.355,65.89,6.621,79.24,7.596,75.57,7.805,48.58,8.581,74.35,7.944
55.16,6.373,66.54,6.646,78.65,7.634,74.6,7.838,47.81,8.6,73.24,7.981
55.91,6.401,67.84,6.681,78.27,7.658,73.84,7.86,47.19,8.63,72.69,8.013
57.07,6.428,68.37,6.721,77.61,7.681,73.09,7.887,45.22,8.68,71.09,8.038
57.69,6.448,69.75,6.747,77.34,7.703,72.28,7.92,44.16,8.716,70.62,8.064
59.09,6.48,70.38,6.784,77.06,7.724,71.66,7.948,42.23,8.752,70.34,8.104
60.13,6.535,71.94,6.838,76.74,7.747,70.73,7.98,41.47,8.779,69.41,8.129
61.19,6.582,72.99,6.899,76.22,7.783,70.15,7.997,39.76,8.8,69.12,8.137
62.82,6.608,73.89,6.941,75.31,7.827,69.1,8.013,39.08,8.826,67.99,8.145
63.47,6.616,75.24,6.973,74.9,7.86,68.68,8.027,37.58,8.845,67.44,8.16
64.33,6.629,75.77,7.004,73.64,7.889,68.29,8.047,36.78,8.873,66.2,8.184
64.75,6.649,76.45,7.023,73.06,7.922,67.34,8.069,35.94,8.917,65.39,8.212
65.52,6.665,76.74,7.045,72.59,7.942,66.7,8.101,34.26,8.944,64.67,8.247
65.97,6.682,77.45,7.08,71.5,7.97,65.43,8.135,33.52,8.963,63.02,8.277
66.6,6.723,77.89,7.109,70.84,8.006,64.52,8.165,32.31,8.983,62.35,8.295
67.95,6.753,78.3,7.153,69.47,8.046,63.14,8.2,31.67,9.007,61.03,8.317
68.35,6.775,78.98,7.197,68.88,8.075,61.65,8.231,30.39,9.027,60.2,8.363
69.44,6.784,79.14,7.227,67.54,8.097,60.76,8.25,29.75,9.059,58.17,8.399
69.76,6.798,79.56,7.245,66.79,8.138,59.61,8.273,28.2,9.096,57.14,8.429
70.31,6.833,79.89,7.265,66.05,8.173,58.98,8.295,27.26,9.14,56.38,8.456
71.86,6.883,79.89,7.301,64.58,8.187,57.94,8.319,26.21,9.183,54.64,8.481
72.53,6.929,79.95,7.328,63.96,8.209,57.2,8.336,24.77,9.211,53.82,8.512
73.68,6.954,79.94,7.369,62.77,8.229,55.78,8.364,24.11,9.23,52.2,8.536
74.18,6.977,79.97,7.416,62.17,8.256,54.89,8.394,23,9.25,51.33,8.572
75.07,6.999,79.71,7.453,60.9,8.28,54.15,8.429,22.4,9.279,49.17,8.613
75.39,7.02,79.62,7.479,60.29,8.31,52.26,8.457,21.25,9.305,48.06,8.655
75.82,7.047,79.33,7.501,59.43,8.338,51.2,8.487,20.61,9.342,45.84,8.698
76.53,7.072,79.05,7.524,57.67,8.371,48.8,8.528,19.3,9.378,44.63,8.74
76.92,7.097,78.9,7.557,56.82,8.407,48.14,8.567,18.62,9.408,42.42,8.773
77.33,7.116,78.19,7.59,54.98,8.438,46.42,8.589,17.99,9.436,41.25,8.811
77.58,7.135,77.9,7.622,54.13,8.468,45.63,8.616,16.87,9.473,40.18,8.842
78.2,7.153,77.61,7.636,52.1,8.498,43.7,8.658,16.32,9.513,38.02,8.886
78.44,7.179,76.95,7.651,51.03,8.547,42.76,8.688,14.98,9.565,36.82,8.935
78.61,7.199,76.65,7.68,48.49,8.6,41.18,8.705,14.25,9.621,34.58,8.966
78.83,7.223,75.73,7.713,47.2,8.657,40.38,8.723,12.7,9.675,33.56,9.004
79.06,7.245,75.36,7.742,45.95,8.693,39.84,8.746,11.98,9.715,31.67,9.046
79.36,7.265,74.3,7.766,43.48,8.734,38.81,8.757,10.82,9.761,30.8,9.079
79.52,7.301,73.96,7.791,42.23,8.773,38.41,8.77,10.32,9.788,29.14,9.104
79.71,7.331,73.66,7.816,40.11,8.803,37.53,8.787,9.4,9.828,28.37,9.128
79.76,7.361,72.71,7.843,39.14,8.828,36.81,8.807,8.96,9.858,27.56,9.17
79.7,7.397,72.25,7.865,37.26,8.859,35.33,8.823,8.58,9.893,25.88,9.206
79.54,7.435,71.43,7.87,36.19,8.91,35.06,8.837,7.81,9.932,25.01,9.243
79.33,7.452,70.91,7.881,33.98,8.96,34.94,8.839,7.45,9.956,23.44,9.288
79.48,7.474,70.64,7.893,32.95,8.988,34.35,8.853,6.68,10,22.67,9.323
79.53,7.496,70.18,7.906,32.07,9.016,34.18,8.878,6.2,10.081,21.2,9.357
79.31,7.519,69.82,7.928,30.4,9.054,33,8.884,5.1,10.147,20.55,9.379
79.23,7.549,68.88,7.958,29.52,9.092,32.53,8.891,4.68,10.19,19.49,9.403
78.66,7.576,68.24,7.988,27.83,9.123,32.11,8.9,3.95,10.223,19.06,9.414
78.42,7.617,67.12,8,27,9.156,31.73,8.919,3.71,10.246,18.66,9.431
77.96,7.648,66.72,8.017,25.1,9.2,30.7,8.949,3.39,10.264,18,9.44
76.99,7.676,66.28,8.031,24.2,9.244,30.16,8.974,3.25,10.284,17.67,9.458
76.92,7.697,65.52,8.046,22.51,9.29,29.82,8.98,2.99,10.301,16.55,9.516
76.03,7.725,65.1,8.072,21.77,9.323,29,8.991,2.86,10.315,15.77,9.598
75.83,7.76,63.82,8.112,21.07,9.342,28.63,9.013,2.67,10.331,14.22,9.635
75.17,7.78,62.96,8.162,19.86,9.367,27.42,9.038,2.58,10.35,13.55,9.675
74.79,7.808,61.1,8.185,19.3,9.392,26.71,9.073,2.39,10.38,12.54,9.706
74.44,7.835,60.5,8.203,18.2,9.42,25.27,9.111,2.27,10.41,12.11,9.726
73.6,7.86,59.91,8.239,17.66,9.451,24.55,9.144,2.15,10.438,11.36,9.755
73.15,7.868,58.2,8.272,16.6,9.48,23.15,9.175,2.01,10.457,10.97,9.781
72.51,7.874,57.34,8.299,16.08,9.513,22.37,9.214,1.93,10.476,10.58,9.808
72.24,7.884,55.59,8.333,15.11,9.536,21.67,9.252,1.73,10.504,9.78,9.846
71.75,7.892,54.67,8.35,14.71,9.558,20.34,9.279,1.61,10.534,9.33,9.898
71.46,7.903,53.53,8.369,13.85,9.588,19.83,9.301,1.41,10.557,8.31,9.956
71.12,7.914,52.73,8.396,13.38,9.624,19,9.315,1.36,10.59,7.8,10.004
70.82,7.929,50.9,8.432,12.92,9.646,18.68,9.329,1.24,10.626,6.85,10.055
70.48,7.959,49.69,8.484,12.15,9.673,18.03,9.34,1.18,10.652,6.52,10.085
69.49,7.991,48.67,8.512,11.82,9.687,17.77,9.357,1.01,10.669,5.8,10.122
68.79,8.014,46.75,8.537,11.1,9.714,17.14,9.376,0.99,10.694,5.48,10.149
67.6,8.035,45.94,8.573,10.76,9.739,16.87,9.395,0.91,10.722,4.97,10.183
67.17,8.05,44.02,8.603,9.89,9.788,16.54,9.419,0.88,10.758,4.83,10.199
66.57,8.072,43.17,8.636,9.46,9.828,15.64,9.448,0.79,10.793,4.4,10.22
65.61,8.088,41.5,8.661,8.78,9.846,15.09,9.48,0.79,10.828,4.22,10.232
64.98,8.112,40.75,8.683,8.46,9.866,14.06,9.519,0.71,10.857,4.04,10.26
63.56,8.156,38.96,8.726,7.95,9.879,13.51,9.555,0.7,10.887,3.71,10.295
62.56,8.211,38.21,8.745,7.79,9.904,12.7,9.59,0.65,10.93,3.53,10.336
61.4,8.255,37.48,8.76,7.19,9.935,12.29,9.604,0.62,10.97,3.13,10.366
59.2,8.292,36.18,8.787,6.8,9.976,11.57,9.624,0.59,10.997,2.93,10.4
58.05,8.325,35.43,8.814,6.46,10.028,11.23,9.646,0.62,11.013,2.53,10.44
56.3,8.36,34.01,8.836,5.59,10.086,10.64,9.665,0.63,11.029,2.38,10.473
55.35,8.383,33.41,8.859,5.16,10.118,10.31,9.689,0.61,11.046,2.15,10.494
53.76,8.41,32.25,8.886,4.45,10.172,9.83,9.706,0.51,11.074,2.05,10.524
52.8,8.44,31.61,8.91,4.08,10.202,9.53,9.73,0.53,11.117,1.72,10.56
50.99,8.481,30.4,8.939,3.55,10.227,9.24,9.753,0.61,11.161,1.63,10.595
50,8.501,29.75,8.961,3.32,10.243,8.84,9.761,0.64,11.203,1.45,10.622
49.29,8.515,29.25,8.988,3.04,10.256,8.62,9.781,0.65,11.233,1.35,10.658
48.05,8.542,28.03,9.015,2.89,10.271,8.22,9.803,0.58,11.255,1.17,10.686
47.21,8.575,27.47,9.031,2.67,10.292,7.97,9.817,0.58,11.294,1.12,10.713
45.49,8.605,26.25,9.051,2.5,10.317,7.58,9.836,0.55,11.336,1.03,10.746
44.68,8.632,25.81,9.067,2.12,10.361,7.39,9.854,0.52,11.371,1.01,10.787
42.87,8.652,24.81,9.09,1.92,10.389,7.01,9.877,0.57,11.395,0.88,10.815
41.89,8.696,24.32,9.106,1.59,10.425,6.8,9.901,0.6,11.42,0.84,10.835
39.78,8.748,23.76,9.134,1.46,10.443,6.33,9.915,0.55,11.442,0.8,10.86
38.75,8.774,22.59,9.166,1.34,10.458,6.13,9.934,0.56,11.465,0.85,10.895
36.89,8.801,22,9.184,1.09,10.469,5.75,9.949,0.55,11.484,0.84,10.928
36.26,8.823,21.05,9.203,1.04,10.493,5.58,9.967,0.52,11.503,0.79,10.958
35.56,8.85,20.52,9.246,0.91,10.513,5.44,9.984,0.56,11.527,0.76,10.985
33.64,8.889,19.12,9.294,0.86,10.532,5.08,10.009,0.58,11.556,0.67,11.018
32.73,8.947,18.42,9.331,0.66,10.56,4.88,10.033,0.58,11.58,0.64,11.054
30.41,8.98,16.93,9.371,0.58,10.59,4.4,10.061,0.47,11.622,0.69,11.088
29.46,9.013,16.27,9.4,0.48,10.623,4.16,10.107,0.42,11.69,0.71,11.129
27.85,9.043,15.32,9.409,0.39,10.644,3.59,10.15,0.5,11.751,0.7,11.17
27.05,9.078,15.07,9.411,0.22,10.678,3.34,10.183,0.44,11.789,0.68,11.206
25.73,9.1,14.94,9.411,0.21,10.707,2.95,10.202,0.44,11.822,0.68,11.234
25.02,9.131,14.7,9.414,0.09,10.738,2.76,10.227,0.41,11.861,0.69,11.266
24.16,9.175,14.65,9.415,0.05,10.765,2.4,10.254,0.42,11.916,0.65,11.318
21.92,9.252,14.46,9.419,-0.08,10.798,2.3,10.282,0.43,11.944,0.64,11.369
20.45,9.345,14.35,9.428,-0.09,10.828,1.99,10.303,0.49,11.99,0.64,11.393
18.16,9.379,14.09,9.44,-0.11,10.859,1.89,10.311,0.46,12.034,0.69,11.413
17.35,9.403,13.9,9.461,-0.2,10.884,1.63,10.342,0.46,12.087,0.68,11.443
16.21,9.42,13.06,9.5,-0.23,10.919,1.5,10.38,0.43,12.152,0.63,11.486
15.77,9.431,12.51,9.563,-0.23,10.963,1.21,10.413,,,0.62,11.519
15.04,9.445,11.38,9.604,-0.23,10.989,1.08,10.436,,,0.58,11.553
14.58,9.473,10.93,9.631,-0.27,11.022,0.98,10.462,,,0.59,11.594
14.05,9.538,10.54,9.649,-0.29,11.073,0.78,10.487,,,0.57,11.63
12.53,9.598,9.94,9.653,-0.26,11.12,0.7,10.501,,,0.57,11.652
11.81,9.645,9.73,9.668,-0.29,11.159,0.58,10.529,,,0.55,11.684
10.52,9.693,9.26,9.693,-0.33,11.203,0.5,10.578,,,0.56,11.712
9.9,9.725,8.96,9.725,-0.34,11.241,0.25,10.601,,,0.58,11.759
8.91,9.753,8.25,9.761,-0.3,11.266,0.18,10.619,,,0.56,11.825
8.46,9.794,7.88,9.784,-0.29,11.302,0.18,10.637,,,0.55,11.866
7.58,9.838,7.23,9.816,-0.33,11.333,0.16,10.658,,,0.53,11.91
7.1,9.872,6.96,9.843,-0.37,11.365,0.05,10.699,,,0.54,11.941
6.12,9.926,6.35,9.868,-0.34,11.406,0.03,10.733,,,0.56,11.96
5.65,9.975,5.98,9.92,-0.37,11.443,-0.07,10.762,,,,
4.66,10.026,5.24,9.953,-0.36,11.479,-0.09,10.777,,,,
4.14,10.089,4.9,9.99,-0.38,11.5,-0.09,10.804,,,,
3.62,10.15,4.26,10.03,-0.36,11.519,-0.15,10.831,,,,
2.85,10.182,3.94,10.063,-0.36,11.542,-0.26,10.857,,,,
2.54,10.198,3.62,10.102,-0.38,11.605,-0.27,10.884,,,,
2.18,10.21,3.04,10.146,-0.39,11.636,-0.28,10.915,,,,
2.01,10.232,2.75,10.187,-0.38,11.673,-0.29,10.945,,,,
1.71,10.249,2.22,10.218,-0.39,11.701,-0.31,10.986,,,,
1.5,10.278,1.98,10.251,-0.43,11.732,-0.33,11.011,,,,
1.18,10.312,1.58,10.282,-0.36,11.767,-0.33,11.04,,,,
0.98,10.352,1.4,10.308,-0.39,11.8,-0.35,11.084,,,,
0.58,10.4,1.19,10.328,-0.41,11.831,-0.36,11.148,,,,
0.31,10.457,1.11,10.347,,,-0.34,11.209,,,,
-0.04,10.505,0.82,10.364,,,-0.39,11.252,,,,
-0.21,10.534,0.7,10.385,,,-0.42,11.28,,,,
-0.39,10.559,0.51,10.407,,,-0.41,11.305,,,,
-0.47,10.589,0.43,10.424,,,-0.43,11.329,,,,
-0.66,10.623,0.27,10.451,,,-0.41,11.354,,,,
-0.7,10.65,0.18,10.473,,,-0.46,11.371,,,,
-0.81,10.683,0.02,10.491,,,-0.45,11.387,,,,
-0.87,10.703,-0.07,10.515,,,-0.52,11.402,,,,
-0.9,10.722,-0.1,10.538,,,-0.5,11.41,,,,
-0.97,10.754,-0.24,10.557,,,-0.48,11.423,,,,
-1.02,10.782,-0.27,10.571,,,-0.44,11.443,,,,
-1.01,10.812,-0.38,10.597,,,-0.46,11.462,,,,
-1.09,10.859,-0.44,10.619,,,-0.5,11.487,,,,
-1.19,10.897,-0.47,10.634,,,-0.52,11.52,,,,
-1.25,10.942,-0.55,10.656,,,-0.49,11.541,,,,
-1.27,10.978,-0.63,10.677,,,-0.45,11.556,,,,
-1.29,10.999,-0.64,10.689,,,-0.51,11.577,,,,
-1.29,11.025,-0.72,10.702,,,-0.5,11.596,,,,
-1.31,11.06,-0.69,10.722,,,-0.51,11.621,,,,
-1.32,11.104,-0.74,10.733,,,-0.49,11.66,,,,
-1.34,11.175,-0.75,10.746,,,-0.48,11.698,,,,
-1.33,11.233,-0.84,10.76,,,-0.48,11.731,,,,
-1.35,11.272,-0.83,10.782,,,-0.5,11.743,,,,
-1.4,11.329,-0.8,10.801,,,-0.51,11.772,,,,
-1.37,11.371,-0.82,10.832,,,-0.44,11.776,,,,
-1.42,11.404,-0.82,10.857,,,-0.48,11.787,,,,
-1.44,11.437,-0.82,10.893,,,-0.45,11.811,,,,
-1.4,11.454,-0.89,10.926,,,-0.46,11.841,,,,
-1.43,11.472,-0.89,10.942,,,-0.48,11.867,,,,
-1.48,11.495,-0.88,10.952,,,-0.56,11.888,,,,
-1.47,11.527,-0.97,10.961,,,,,,,,
-1.49,11.581,-0.94,10.983,,,,,,,,
-1.5,11.647,-0.95,11.021,,,,,,,,
-1.52,11.702,-0.96,11.065,,,,,,,,
-1.49,11.754,-0.97,11.09,,,,,,,,
-1.53,11.817,-1.04,11.117,,,,,,,,
-1.52,11.858,-1.03,11.143,,,,,,,,
,,-1.06,11.183,,,,,,,,
,,-1.08,11.206,,,,,,,,
,,-1.09,11.222,,,,,,,,
,,-1.1,11.248,,,,,,,,
,,-1.07,11.286,,,,,,,,
,,-1.09,11.341,,,,,,,,
,,-1.1,11.369,,,,,,,,
,,-1.15,11.399,,,,,,,,
,,-1.07,11.431,,,,,,,,
,,-1.15,11.448,,,,,,,,
,,-1.11,11.459,,,,,,,,
,,-1.19,11.475,,,,,,,,
,,-1.15,11.498,,,,,,,,
,,-1.14,11.531,,,,,,,,
,,-1.12,11.572,,,,,,,,
,,-1.1,11.607,,,,,,,,
,,-1.13,11.647,,,,,,,,
,,-1.08,11.682,,,,,,,,
,,-1.05,11.721,,,,,,,,
,,-1.1,11.768,,,,,,,,
,,-0.99,11.812,,,,,,,,
,,-0.99,11.841,,,,,,,,
,,-1.06,11.853,,,,,,,,
,,-1.06,11.871,,,,,,,,
