"Relative Intensity (%) Run #2","Angle (rad) Run #2","Relative Intensity (%) Run #3","Angle (rad) Run #3","Relative Intensity (%) Run #4","Angle (rad) Run #4","Relative Intensity (%) Run #5","Angle (rad) Run #5","Relative Intensity (%) Run #6","Angle (rad) Run #6","Relative Intensity (%) Run #7","Angle (rad) Run #7"
6.64,11.076,,,21.69,9.241,6.38,13.606,,11.932,,
6.61,11.099,,,21.48,9.255,6.35,13.647,,,,
6.60,11.107,,,20.98,9.274,6.37,13.650,,,,
6.61,11.126,,,20.56,9.318,6.38,13.641,,,,
6.66,11.153,,,19.67,9.356,6.38,13.625,,,,
6.58,11.201,,,19.35,9.373,6.36,13.625,,,,
6.56,11.241,,,18.74,9.401,6.38,13.636,,,,
6.58,11.259,,,18.37,9.431,6.38,13.627,,,,
6.60,11.280,,,18.08,9.445,6.36,13.614,,,,
6.57,11.289,,,17.62,9.456,6.36,13.614,,,,
6.63,11.300,,,17.41,9.467,6.38,13.616,,,,
6.65,11.322,,,17.12,9.477,6.39,13.616,,,,
6.61,11.379,,,16.99,9.484,6.36,13.616,,,,
6.58,11.399,,,16.75,9.494,6.36,13.616,,,,
6.63,11.413,,,16.52,9.519,6.37,13.616,,,,
6.64,11.429,,,16.00,9.543,6.37,13.616,,,,
6.65,11.446,,,15.79,9.555,6.38,13.616,,,,
6.57,11.472,,,15.56,9.583,6.34,13.616,,,,
6.62,11.508,,,15.08,9.615,6.34,13.616,,,,
6.62,11.531,,,14.81,9.640,6.35,13.616,,,,
6.59,11.550,,,14.29,9.668,6.39,13.616,,,,
6.67,11.588,,,14.07,9.695,6.36,13.616,,,,
6.63,11.611,,,13.65,9.709,6.34,13.616,,,,
6.65,11.638,,,13.48,9.733,6.34,13.616,,,,
6.66,11.660,,,13.03,9.761,6.33,13.616,,,,
6.62,11.687,,,12.82,9.780,6.30,13.616,,,,
6.63,11.717,,,12.59,9.791,6.28,13.616,,,,
,11.735,,,12.49,9.802,6.29,13.614,,,,
,,,,12.35,9.811,6.25,13.614,,,,
,,,,12.27,9.824,,13.614,,,,
,,,,12.20,9.832,,,,,,
,,,,12.06,9.844,,,,,,
,,,,11.93,9.860,,,,,,
,,,,11.78,9.868,,,,,,
,,,,11.70,9.879,,,,,,
,,,,11.56,9.894,,,,,,
,,,,11.38,9.920,,,,,,
,,,,11.01,9.964,,,,,,
,,,,10.80,9.990,,,,,,
,,,,10.46,10.017,,,,,,
,,,,10.18,10.052,,,,,,
,,,,9.99,10.089,,,,,,
,,,,9.59,10.121,,,,,,
,,,,9.43,10.160,,,,,,
,,,,9.03,10.212,,,,,,
,,,,8.80,10.245,,,,,,
,,,,8.46,10.270,,,,,,
,,,,8.35,10.289,,,,,,
,,,,8.18,10.304,,,,,,
,,,,8.09,10.312,,,,,,
,,,,8.07,10.320,,,,,,
,,,,8.02,10.326,,,,,,
,,,,7.88,10.336,,,,,,
,,,,7.82,10.353,,,,,,
,,,,7.68,10.375,,,,,,
,,,,7.59,10.403,,,,,,
,,,,7.50,10.429,,,,,,
,,,,7.45,10.441,,,,,,
,,,,7.40,10.454,,,,,,
,,,,7.32,10.468,,,,,,
,,,,7.24,10.490,,,,,,
,,,,7.18,10.512,,,,,,
,,,,7.17,10.537,,,,,,
,,,,7.05,10.565,,,,,,
,,,,6.99,10.598,,,,,,
,,,,6.92,10.617,,,,,,
,,,,6.89,10.639,,,,,,
,,,,6.89,10.656,,,,,,
,,,,6.83,10.678,,,,,,
,,,,6.84,10.705,,,,,,
,,,,6.81,10.733,,,,,,
,,,,6.78,10.760,,,,,,
,,,,6.68,10.791,,,,,,
,,,,6.70,10.823,,,,,,
,,,,6.59,10.853,,,,,,
,,,,6.57,10.875,,,,,,
,,,,6.57,10.900,,,,,,
,,,,6.50,10.920,,,,,,
,,,,6.51,10.948,,,,,,
,,,,6.50,10.989,,,,,,
,,,,6.52,11.021,,,,,,
,,,,6.53,11.054,,,,,,
,,,,6.52,11.104,,,,,,
,,,,6.50,11.178,,,,,,
,,,,6.50,11.233,,,,,,
,,,,6.48,11.266,,,,,,
,,,,6.48,11.286,,,,,,
,,,,6.47,11.322,,,,,,
,,,,6.53,11.368,,,,,,
,,,,6.43,11.395,,,,,,
,,,,6.43,11.417,,,,,,
,,,,6.45,11.435,,,,,,
,,,,6.40,11.450,,,,,,
,,,,6.40,11.461,,,,,,
,,,,6.39,11.476,,,,,,
,,,,6.42,11.489,,,,,,
,,,,6.41,11.516,,,,,,
,,,,6.39,11.570,,,,,,
,,,,6.45,11.597,,,,,,
,,,,6.43,11.618,,,,,,
,,,,6.41,11.635,,,,,,
,,,,6.43,11.646,,,,,,
,,,,6.40,11.644,,,,,,
,,,,6.44,11.641,,,,,,
,,,,6.40,11.651,,,,,,
,,,,,11.652,,,,,,
